 cfg_file, cyclomatic_complexity, npath_complexity, path_cplxty_class, path_cplxty_asym, path_cplxty
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Plane_getPointAt_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Plane_getU_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Plane_getV_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Plane_<init>_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Plane_intersection_0_basic.dot,2,2,Constant,2,2
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Plane_isSimilarTo_0_basic.dot,5,7,Constant,7,7
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Plane_reset_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Plane_revertSelf_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Plane_rotate_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Plane_sameOrientationAs_0_basic.dot,2,2,Constant,2,2
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Plane_setFrame_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Plane_setNormal_0_basic.dot,2,2,Constant,2,2
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Plane_toSpace_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Plane_toSubSpace_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Plane_translate_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Plane_wholeHyperplane_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Plane_wholeSpace_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_PolyhedronsSet_access$000_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_PolyhedronsSet_access$100_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_PolyhedronsSet_access$200_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_PolyhedronsSet_access$300_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_PolyhedronsSet_access$400_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_PolyhedronsSet_access$500_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_PolyhedronsSet_boundaryFacet_0_basic.dot,5,7,Constant,7,7
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_PolyhedronsSet_buildBoundary_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_PolyhedronsSet_buildNew_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_PolyhedronsSet_computeGeometricalProperties_0_basic.dot,2,2,Constant,2,2
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_PolyhedronsSet_firstIntersection_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_PolyhedronsSet_<init>_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_PolyhedronsSet_recurseFirstIntersection_0_basic.dot,10,45,Constant,45,45
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_PolyhedronsSet_rotate_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_PolyhedronsSet_translate_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_PolyhedronsSet$FacetsContributionVisitor_addContribution_0_basic.dot,3,3,Constant,3,3
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_PolyhedronsSet$FacetsContributionVisitor_<init>_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_PolyhedronsSet$FacetsContributionVisitor_visitLeafNode_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_PolyhedronsSet$FacetsContributionVisitor_visitOrder_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_PolyhedronsSet$RotationTransform_apply_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_PolyhedronsSet$RotationTransform_<init>_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_PolyhedronsSet$TranslationTransform_apply_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_PolyhedronsSet$TranslationTransform_<init>_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Rotation_applyInverseTo_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Rotation_applyTo_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Rotation_<clinit>_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Rotation_distance_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Rotation_getAngle_0_basic.dot,4,4,Constant,4,4
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Rotation_getAngles_0_basic.dot,36,36,Constant,36,36
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Rotation_getAxis_0_basic.dot,3,3,Constant,3,3
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Rotation_getMatrix_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Rotation_getQ0_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Rotation_getQ1_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Rotation_getQ2_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Rotation_getQ3_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Rotation_<init>_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Rotation_mat2quat_0_basic.dot,4,4,Constant,4,4
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_RotationOrder_<clinit>_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_RotationOrder_getA1_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_RotationOrder_getA2_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_RotationOrder_getA3_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_RotationOrder_<init>_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_RotationOrder_toString_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Rotation_orthogonalizeMatrix_0_basic.dot,3,3,Polynomial,0.67*n,3.38 + 0.67*n
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Rotation_revert_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Segment_getEnd_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Segment_getLine_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Segment_getStart_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Segment_<init>_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_SphericalCoordinates_computeHessians_0_basic.dot,2,2,Constant,2,2
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_SphericalCoordinates_computeJacobian_0_basic.dot,2,2,Constant,2,2
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_SphericalCoordinates_getCartesian_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_SphericalCoordinates_getPhi_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_SphericalCoordinates_getR_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_SphericalCoordinates_getTheta_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_SphericalCoordinates_<init>_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_SphericalCoordinates_toCartesianGradient_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_SphericalCoordinates_toCartesianHessian_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_SphericalCoordinates_writeReplace_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_SphericalCoordinates$DataTransferObject_<init>_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_SphericalCoordinates$DataTransferObject_readResolve_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_SubLine_buildIntervalSet_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_SubLine_getSegments_0_basic.dot,2,2,Polynomial,0.5*n,1. + 0.5*n
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_SubLine_<init>_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_SubLine_intersection_0_basic.dot,7,7,Constant,7,7
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_SubPlane_buildNew_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_SubPlane_<init>_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_SubPlane_side_0_basic.dot,5,5,Constant,5,5
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_SubPlane_split_0_basic.dot,6,10,Constant,10,10
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Vector3D_add_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Vector3D_angle_0_basic.dot,5,6,Constant,6,6
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Vector3D_<clinit>_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Vector3D_crossProduct_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Vector3D_distance_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Vector3D_distance1_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Vector3D_distanceInf_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Vector3D_distanceSq_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Vector3D_dotProduct_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Vector3D_equals_0_basic.dot,7,7,Constant,7,7
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Vector3DFormat_format_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Vector3DFormat_getInstance_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Vector3DFormat_<init>_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Vector3DFormat_parse_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Vector3D_getAlpha_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Vector3D_getDelta_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Vector3D_getNorm_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Vector3D_getNorm1_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Vector3D_getNormInf_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Vector3D_getNormSq_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Vector3D_getSpace_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Vector3D_getX_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Vector3D_getY_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Vector3D_getZ_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Vector3D_getZero_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Vector3D_hashCode_0_basic.dot,2,2,Constant,2,2
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Vector3D_<init>_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Vector3D_isInfinite_0_basic.dot,5,5,Constant,5,5
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Vector3D_isNaN_0_basic.dot,4,4,Constant,4,4
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Vector3D_negate_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Vector3D_normalize_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Vector3D_orthogonal_0_basic.dot,4,4,Constant,4,4
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Vector3D_scalarMultiply_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Vector3D_subtract_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Vector3D_toArray_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_threed_Vector3D_toString_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_twod_Euclidean2D_getDimension_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_twod_Euclidean2D_getInstance_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_twod_Euclidean2D_getSubSpace_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_twod_Euclidean2D_<init>_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_twod_Euclidean2D_readResolve_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_twod_Euclidean2D$LazyHolder_access$000_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_twod_Euclidean2D$LazyHolder_<clinit>_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_twod_Euclidean2D$LazyHolder_<init>_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_twod_Line_access$000_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_twod_Line_access$100_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_twod_Line_access$200_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_twod_Line_contains_0_basic.dot,2,2,Constant,2,2
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_twod_Line_copySelf_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_twod_Line_distance_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_twod_Line_getAngle_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_twod_Line_getOffset_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_twod_Line_getOriginOffset_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_twod_Line_getPointAt_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_twod_Line_getReverse_0_basic.dot,2,2,Constant,2,2
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_twod_Line_getTransform_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_twod_Line_<init>_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_twod_Line_intersection_0_basic.dot,2,2,Constant,2,2
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_twod_Line_isParallelTo_0_basic.dot,2,2,Constant,2,2
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_twod_Line_reset_0_basic.dot,1,1,Constant,1,1
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_twod_Line_revertSelf_0_basic.dot,2,2,Constant,2,2
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_twod_Line_sameOrientationAs_0_basic.dot,2,2,Constant,2,2
/home/tunghn1/Inf199/PathComplexity/scripts/cfgextractor/outputs/math/org_apache_commons_math3_geometry_euclidean_twod_Line_setAngle_0_basic.dot,1,1,Constant,1,1
